CustomerID,CustomerSegment,AgeGroup,Gender
1911,Mass Market,25-34,Female
1912,Mass Market,35-44,Male
1913,Mass Market,35-44,Male
1914,Emerging,25-34,Female
1915,Mass Market,45-54,Male
1916,Affluent,45-54,Male
1917,Mass Market,25-34,Male
1918,Mass Market,45-54,Female
1919,Business,18-24,Female
1920,Affluent,35-44,Male
1921,Mass Market,25-34,Male
1922,Mass Market,55+,Female
1923,Mass Market,55+,Female
1924,Mass Market,35-44,Male
1925,Business,18-24,Male
1926,Mass Market,45-54,Male
1927,Emerging,25-34,Female
1928,Mass Market,25-34,Male
1929,Affluent,35-44,Female
1930,Mass Market,25-34,Male
1931,Mass Market,45-54,Female
1932,Mass Market,18-24,Male
1933,Mass Market,35-44,Female
1934,Mass Market,25-34,Male
1935,Mass Market,18-24,Female
1936,Affluent,35-44,Male
1937,Affluent,25-34,Male
1938,Mass Market,25-34,Female
1939,Emerging,25-34,Female
1940,Mass Market,25-34,Male
1941,Emerging,25-34,Male
1942,Affluent,18-24,Male
1943,Affluent,55+,Male
1944,Affluent,25-34,Female
1945,Emerging,35-44,Male
1946,Affluent,18-24,Male
1947,Affluent,25-34,Male
1948,Affluent,45-54,Male
1949,Mass Market,25-34,Male
1950,Emerging,45-54,Male
1951,Mass Market,35-44,Male
1952,Mass Market,25-34,Male
1953,Affluent,18-24,Female
1954,Mass Market,25-34,Male
1955,Emerging,18-24,Male
1956,Mass Market,25-34,Female
1957,Mass Market,35-44,Female
1958,Emerging,55+,Female
1959,Mass Market,35-44,Male
1960,Affluent,35-44,Male
1961,Mass Market,25-34,Male
1962,Affluent,45-54,Male
1963,Business,35-44,Female
1964,Business,55+,Male
1965,Emerging,25-34,Female
1966,Affluent,18-24,Female
1967,Mass Market,45-54,Female
1968,Mass Market,45-54,Female
1969,Mass Market,35-44,Female
1970,Emerging,55+,Male
1971,Emerging,55+,Female
1972,Emerging,25-34,Female
1973,Affluent,25-34,Male
1974,Mass Market,18-24,Male
1975,Mass Market,35-44,Male
1976,Affluent,25-34,Male
1977,Emerging,55+,Female
1978,Mass Market,18-24,Female
1979,Affluent,45-54,Female
1980,Affluent,55+,Male
1981,Affluent,25-34,Male
1982,Mass Market,18-24,Male
1983,Affluent,45-54,Female
1984,Emerging,18-24,Female
1985,Emerging,55+,Female
1986,Mass Market,35-44,Male
1987,Mass Market,35-44,Male
1988,Emerging,55+,Female
1989,Mass Market,55+,Female
1990,Mass Market,35-44,Female
1991,Business,25-34,Female
1992,Affluent,18-24,Female
1993,Mass Market,55+,Male
1994,Affluent,18-24,Female
1995,Emerging,45-54,Male
1996,Mass Market,25-34,Male
1997,Mass Market,18-24,Male
1998,Mass Market,35-44,Female
1999,Affluent,25-34,Male
2000,Mass Market,18-24,Male
2001,Affluent,35-44,Female
2002,Mass Market,18-24,Female
2003,Mass Market,25-34,Female
2004,Mass Market,18-24,Male
2005,Emerging,35-44,Female
2006,Mass Market,35-44,Female
2007,Mass Market,18-24,Female
2008,Mass Market,45-54,Male
2009,Mass Market,25-34,Male
2010,Emerging,35-44,Female
2011,Mass Market,25-34,Male
2012,Mass Market,35-44,Female
2013,Mass Market,25-34,Male
2014,Mass Market,35-44,Female
2015,Mass Market,18-24,Male
2016,Mass Market,18-24,Female
2017,Mass Market,25-34,Male
2018,Emerging,18-24,Female
2019,Mass Market,45-54,Male
2020,Mass Market,25-34,Male
2021,Mass Market,25-34,Male
2022,Emerging,35-44,Male
2023,Mass Market,35-44,Female
2024,Emerging,35-44,Female
2025,Affluent,25-34,Female
2026,Affluent,25-34,Female
2027,Mass Market,18-24,Female
2028,Emerging,35-44,Female
2029,Affluent,35-44,Female
2030,Mass Market,45-54,Male
2031,Business,55+,Female
2032,Mass Market,25-34,Female
2033,Mass Market,55+,Female
2034,Affluent,25-34,Female
2035,Affluent,18-24,Male
2036,Mass Market,25-34,Male
2037,Mass Market,45-54,Female
2038,Emerging,35-44,Male
2039,Mass Market,18-24,Female
2040,Emerging,55+,Female
2041,Emerging,18-24,Male
2042,Mass Market,25-34,Male
2043,Mass Market,25-34,Female
2044,Mass Market,25-34,Male
2045,Emerging,35-44,Male
2046,Affluent,25-34,Male
2047,Emerging,55+,Female
2048,Mass Market,45-54,Male
2049,Mass Market,25-34,Female
2050,Mass Market,45-54,Male
2051,Business,25-34,Female
2052,Mass Market,25-34,Female
2053,Mass Market,25-34,Female
2054,Emerging,45-54,Female
2055,Affluent,35-44,Male
2056,Mass Market,35-44,Male
2057,Affluent,45-54,Male
2058,Mass Market,45-54,Female
2059,Mass Market,25-34,Female
2060,Emerging,25-34,Female
2061,Mass Market,35-44,Male
2062,Mass Market,25-34,Female
2063,Mass Market,45-54,Female
2064,Mass Market,18-24,Female
2065,Emerging,35-44,Male
2066,Mass Market,18-24,Female
2067,Business,45-54,Female
2068,Emerging,25-34,Male
2069,Mass Market,45-54,Female
2070,Mass Market,55+,Female
2071,Emerging,18-24,Male
2072,Affluent,25-34,Female
2073,Emerging,25-34,Male
2074,Mass Market,25-34,Male
2075,Emerging,45-54,Male
2076,Mass Market,35-44,Female
2077,Affluent,25-34,Female
2078,Emerging,25-34,Male
2079,Mass Market,55+,Female
2080,Affluent,25-34,Female
2081,Affluent,25-34,Male
2082,Emerging,45-54,Female
2083,Affluent,35-44,Female
2084,Emerging,35-44,Female
2085,Business,25-34,Male
2086,Mass Market,18-24,Female
2087,Emerging,25-34,Female
2088,Mass Market,35-44,Female
2089,Affluent,35-44,Male
2090,Affluent,45-54,Female
2091,Mass Market,18-24,Male
2092,Mass Market,45-54,Female
2093,Mass Market,35-44,Male
2094,Mass Market,25-34,Female
2095,Mass Market,45-54,Male
2096,Mass Market,25-34,Female
2097,Mass Market,45-54,Female
2098,Affluent,18-24,Female
2099,Mass Market,45-54,Male
2100,Mass Market,18-24,Female
2101,Mass Market,25-34,Male
2102,Emerging,55+,Male
2103,Mass Market,35-44,Female
2104,Mass Market,35-44,Male
2105,Emerging,18-24,Male
2106,Emerging,18-24,Female
2107,Mass Market,45-54,Male
2108,Emerging,35-44,Male
2109,Business,25-34,Male
2110,Mass Market,25-34,Male
2111,Mass Market,45-54,Male
2112,Emerging,35-44,Male
2113,Emerging,25-34,Male
2114,Mass Market,35-44,Male
2115,Affluent,25-34,Male
2116,Emerging,35-44,Male
2117,Affluent,55+,Male
2118,Affluent,25-34,Male
2119,Affluent,55+,Male
2120,Mass Market,35-44,Male
2121,Emerging,35-44,Male
2122,Mass Market,35-44,Male
2123,Affluent,25-34,Female
2124,Mass Market,55+,Female
2125,Emerging,18-24,Female
2126,Mass Market,25-34,Female
2127,Mass Market,18-24,Female
2128,Emerging,25-34,Female
2129,Emerging,25-34,Female
2130,Mass Market,45-54,Male
2131,Emerging,18-24,Male
2132,Mass Market,25-34,Male
2133,Mass Market,35-44,Male
2134,Emerging,25-34,Male
2135,Mass Market,25-34,Female
2136,Mass Market,18-24,Female
2137,Affluent,45-54,Female
2138,Mass Market,18-24,Female
2139,Emerging,18-24,Male
2140,Mass Market,55+,Male
2141,Mass Market,18-24,Male
2142,Mass Market,25-34,Female
2143,Mass Market,35-44,Male
2144,Emerging,18-24,Female
2145,Emerging,18-24,Male
2146,Mass Market,35-44,Female
2147,Mass Market,45-54,Male
2148,Mass Market,55+,Male
2149,Mass Market,45-54,Female
2150,Emerging,45-54,Male
2151,Emerging,18-24,Female
2152,Mass Market,25-34,Female
2153,Affluent,35-44,Male
2154,Mass Market,25-34,Male
2155,Emerging,45-54,Female
2156,Mass Market,55+,Male
2157,Mass Market,18-24,Male
2158,Mass Market,35-44,Female
2159,Emerging,35-44,Female
2160,Business,35-44,Male
2161,Mass Market,35-44,Male
2162,Emerging,25-34,Male
2163,Emerging,25-34,Female
2164,Emerging,55+,Male
2165,Emerging,18-24,Female
2166,Affluent,45-54,Male
2167,Mass Market,25-34,Female
2168,Mass Market,25-34,Female
2169,Mass Market,25-34,Male
2170,Affluent,25-34,Female
2171,Mass Market,18-24,Male
2172,Emerging,18-24,Male
2173,Emerging,18-24,Male
2174,Emerging,35-44,Male
2175,Mass Market,25-34,Female
2176,Business,25-34,Male
2177,Mass Market,25-34,Female
2178,Emerging,25-34,Female
2179,Emerging,18-24,Female
2180,Mass Market,25-34,Female
2181,Business,25-34,Female
2182,Emerging,18-24,Male
2183,Mass Market,35-44,Female
2184,Mass Market,35-44,Male
2185,Affluent,25-34,Male
2186,Emerging,35-44,Male
2187,Mass Market,55+,Female
2188,Emerging,45-54,Male
2189,Emerging,55+,Male
2190,Mass Market,35-44,Male
2191,Affluent,45-54,Male
2192,Mass Market,55+,Male
2193,Emerging,35-44,Male
2194,Mass Market,35-44,Female
2195,Mass Market,25-34,Female
2196,Affluent,45-54,Male
2197,Business,55+,Male
2198,Mass Market,25-34,Female
2199,Emerging,25-34,Female
2200,Affluent,35-44,Female
2201,Emerging,25-34,Female
2202,Mass Market,25-34,Female
2203,Business,35-44,Female
2204,Mass Market,35-44,Male
2205,Mass Market,25-34,Male
2206,Emerging,35-44,Male
2207,Emerging,45-54,Male
2208,Affluent,45-54,Female
2209,Mass Market,18-24,Female
2210,Mass Market,45-54,Male
2211,Mass Market,25-34,Female
2212,Emerging,25-34,Female
2213,Mass Market,45-54,Male
2214,Affluent,35-44,Female
2215,Emerging,35-44,Male
2216,Emerging,45-54,Male
2217,Emerging,55+,Male
2218,Business,55+,Male
2219,Emerging,18-24,Male
2220,Emerging,45-54,Female
2221,Affluent,55+,Female
2222,Emerging,45-54,Female
2223,Emerging,45-54,Female
2224,Mass Market,18-24,Female
2225,Mass Market,18-24,Female
2226,Mass Market,25-34,Female
2227,Mass Market,35-44,Male
2228,Mass Market,35-44,Male
2229,Mass Market,25-34,Male
2230,Affluent,35-44,Female
2231,Mass Market,35-44,Male
2232,Emerging,25-34,Male
2233,Mass Market,18-24,Male
2234,Mass Market,35-44,Male
2235,Mass Market,25-34,Male
2236,Mass Market,25-34,Female
2237,Mass Market,55+,Female
2238,Business,18-24,Female
2239,Mass Market,55+,Female
2240,Emerging,55+,Female
2241,Mass Market,55+,Female
2242,Mass Market,35-44,Male
2243,Affluent,45-54,Male
2244,Affluent,25-34,Male
2245,Affluent,25-34,Female
2246,Affluent,18-24,Female
2247,Mass Market,18-24,Male
2248,Emerging,45-54,Female
2249,Mass Market,18-24,Female
2250,Emerging,55+,Female
2251,Emerging,55+,Female
2252,Mass Market,25-34,Male
2253,Mass Market,18-24,Female
2254,Emerging,35-44,Male
2255,Mass Market,25-34,Female
2256,Mass Market,18-24,Female
2257,Mass Market,35-44,Female
2258,Emerging,35-44,Female
2259,Mass Market,55+,Male
2260,Emerging,25-34,Male
2261,Emerging,25-34,Male
2262,Emerging,25-34,Female
2263,Mass Market,25-34,Female
2264,Mass Market,55+,Male
2265,Emerging,55+,Female
2266,Emerging,25-34,Female
2267,Emerging,35-44,Male
2268,Mass Market,35-44,Female
2269,Affluent,25-34,Female
2270,Affluent,25-34,Male
2271,Emerging,35-44,Male
2272,Mass Market,45-54,Male
2273,Mass Market,45-54,Female
2274,Affluent,55+,Female
2275,Mass Market,35-44,Male
2276,Mass Market,18-24,Female
2277,Mass Market,25-34,Male
2278,Emerging,18-24,Female
2279,Affluent,25-34,Male
2280,Emerging,25-34,Female
2281,Emerging,25-34,Male
2282,Mass Market,18-24,Male
2283,Mass Market,35-44,Male
2284,Affluent,18-24,Female
2285,Affluent,25-34,Male
2286,Mass Market,35-44,Male
2287,Emerging,45-54,Female
2288,Mass Market,35-44,Male
2289,Affluent,18-24,Male
2290,Mass Market,35-44,Male
2291,Emerging,25-34,Female
2292,Affluent,35-44,Female
2293,Business,25-34,Female
2294,Mass Market,25-34,Female
2295,Emerging,25-34,Male
2296,Mass Market,25-34,Male
2297,Emerging,45-54,Female
2298,Emerging,18-24,Female
2299,Mass Market,18-24,Female
2300,Emerging,55+,Female
2301,Mass Market,25-34,Male
2302,Mass Market,18-24,Male
2303,Mass Market,25-34,Female
2304,Mass Market,25-34,Male
2305,Mass Market,55+,Male
2306,Emerging,35-44,Female
2307,Affluent,25-34,Female
2308,Mass Market,35-44,Male
2309,Emerging,45-54,Female
2310,Mass Market,55+,Female
2311,Mass Market,45-54,Male
2312,Mass Market,35-44,Male
2313,Mass Market,18-24,Male
2314,Emerging,25-34,Male
2315,Mass Market,35-44,Male
2316,Mass Market,45-54,Female
2317,Mass Market,25-34,Male
2318,Mass Market,45-54,Male
2319,Mass Market,35-44,Male
2320,Emerging,18-24,Female
2321,Mass Market,25-34,Male
2322,Business,35-44,Female
2323,Mass Market,35-44,Female
2324,Mass Market,18-24,Male
2325,Business,45-54,Male
2326,Affluent,35-44,Female
2327,Affluent,25-34,Female
2328,Mass Market,35-44,Male
2329,Mass Market,35-44,Male
2330,Mass Market,18-24,Male
2331,Affluent,35-44,Male
2332,Mass Market,18-24,Male
2333,Emerging,18-24,Female
2334,Mass Market,18-24,Male
2335,Mass Market,35-44,Female
2336,Affluent,45-54,Female
2337,Mass Market,25-34,Male
2338,Mass Market,25-34,Female
2339,Emerging,25-34,Female
2340,Emerging,45-54,Female
2341,Mass Market,18-24,Male
2342,Mass Market,45-54,Male
2343,Affluent,25-34,Male
2344,Emerging,45-54,Female
2345,Mass Market,18-24,Female
2346,Emerging,25-34,Male
2347,Mass Market,35-44,Male
2348,Affluent,25-34,Male
2349,Mass Market,35-44,Female
2350,Mass Market,45-54,Male
2351,Mass Market,35-44,Male
2352,Mass Market,25-34,Female
2353,Emerging,45-54,Female
2354,Emerging,25-34,Female
2355,Mass Market,25-34,Male
2356,Mass Market,35-44,Female
2357,Emerging,18-24,Female
2358,Mass Market,18-24,Male
2359,Affluent,25-34,Male
2360,Mass Market,18-24,Male
2361,Mass Market,55+,Female
2362,Mass Market,35-44,Female
2363,Affluent,45-54,Female
2364,Mass Market,25-34,Female
2365,Affluent,25-34,Male
2366,Emerging,35-44,Male
2367,Mass Market,18-24,Male
2368,Mass Market,18-24,Female
2369,Emerging,25-34,Male
2370,Emerging,35-44,Female
2371,Mass Market,18-24,Male
2372,Affluent,55+,Male
2373,Business,25-34,Female
2374,Mass Market,55+,Female
2375,Mass Market,25-34,Male
2376,Mass Market,25-34,Female
2377,Affluent,55+,Female
2378,Affluent,35-44,Female
2379,Business,35-44,Female
2380,Emerging,55+,Male
2381,Mass Market,35-44,Male
2382,Mass Market,18-24,Female
2383,Business,35-44,Male
2384,Mass Market,55+,Female
2385,Mass Market,45-54,Male
2386,Mass Market,35-44,Female
2387,Mass Market,55+,Male
2388,Mass Market,45-54,Male
2389,Affluent,35-44,Female
2390,Mass Market,25-34,Female
2391,Affluent,25-34,Male
2392,Mass Market,35-44,Male
2393,Mass Market,55+,Female
2394,Emerging,35-44,Female
2395,Mass Market,18-24,Male
2396,Emerging,25-34,Female
2397,Affluent,45-54,Male
2398,Business,55+,Male
2399,Mass Market,35-44,Male
2400,Emerging,25-34,Female
2401,Mass Market,25-34,Female
2402,Mass Market,55+,Female
2403,Mass Market,35-44,Male
2404,Mass Market,35-44,Male
2405,Emerging,25-34,Female
2406,Mass Market,25-34,Female
2407,Mass Market,25-34,Male
2408,Emerging,25-34,Female
2409,Mass Market,18-24,Male
2410,Emerging,25-34,Male
2411,Mass Market,25-34,Male
2412,Mass Market,18-24,Female
2413,Mass Market,45-54,Male
2414,Mass Market,55+,Female
2415,Mass Market,35-44,Female
2416,Mass Market,35-44,Female
2417,Mass Market,35-44,Male
2418,Affluent,25-34,Female
2419,Mass Market,25-34,Male
2420,Emerging,55+,Male
2421,Mass Market,18-24,Female
2422,Business,25-34,Female
2423,Emerging,18-24,Female
2424,Mass Market,35-44,Male
2425,Emerging,45-54,Male
2426,Mass Market,35-44,Male
2427,Mass Market,45-54,Male
2428,Emerging,35-44,Female
2429,Mass Market,18-24,Male
2430,Mass Market,25-34,Male
2431,Emerging,25-34,Male
2432,Affluent,25-34,Female
2433,Business,25-34,Male
2434,Mass Market,35-44,Female
2435,Affluent,35-44,Male
2436,Mass Market,18-24,Male
2437,Affluent,35-44,Male
2438,Mass Market,45-54,Male
2439,Mass Market,18-24,Female
2440,Affluent,25-34,Male
2441,Mass Market,35-44,Male
2442,Affluent,18-24,Female
2443,Affluent,25-34,Male
2444,Business,35-44,Male
2445,Mass Market,55+,Female
2446,Mass Market,35-44,Female
2447,Emerging,35-44,Female
2448,Emerging,25-34,Male
2449,Mass Market,45-54,Male
2450,Mass Market,25-34,Male
2451,Mass Market,45-54,Female
2452,Mass Market,25-34,Male
2453,Affluent,55+,Male
2454,Mass Market,25-34,Male
2455,Mass Market,18-24,Male
2456,Mass Market,35-44,Male
2457,Mass Market,35-44,Male
2458,Mass Market,25-34,Male
2459,Mass Market,45-54,Female
2460,Affluent,35-44,Male
2461,Emerging,45-54,Male
2462,Affluent,25-34,Male
2463,Emerging,35-44,Male
2464,Emerging,25-34,Male
2465,Mass Market,35-44,Male
2466,Mass Market,25-34,Female
2467,Emerging,25-34,Male
2468,Mass Market,25-34,Male
2469,Emerging,55+,Male
2470,Emerging,25-34,Female
2471,Business,18-24,Female
2472,Mass Market,25-34,Male
2473,Affluent,45-54,Female
2474,Mass Market,45-54,Male
2475,Emerging,25-34,Female
2476,Mass Market,25-34,Female
2477,Mass Market,55+,Male
2478,Emerging,25-34,Male
2479,Emerging,18-24,Female
2480,Mass Market,25-34,Female
2481,Mass Market,45-54,Female
2482,Mass Market,18-24,Female
2483,Mass Market,18-24,Male
2484,Mass Market,45-54,Male
2485,Mass Market,45-54,Male
2486,Emerging,25-34,Male
2487,Mass Market,18-24,Female
2488,Affluent,55+,Female
2489,Mass Market,35-44,Female
2490,Emerging,18-24,Male
2491,Business,45-54,Female
2492,Affluent,25-34,Male
2493,Emerging,25-34,Male
2494,Affluent,25-34,Male
2495,Mass Market,35-44,Male
2496,Mass Market,25-34,Female
2497,Mass Market,45-54,Female
2498,Emerging,18-24,Male
2499,Mass Market,25-34,Male
2500,Mass Market,35-44,Male
2501,Mass Market,18-24,Female
2502,Emerging,25-34,Female
2503,Emerging,35-44,Male
2504,Mass Market,25-34,Female
2505,Emerging,25-34,Female
2506,Mass Market,35-44,Male
2507,Affluent,18-24,Female
2508,Mass Market,25-34,Male
2509,Emerging,45-54,Female
2510,Mass Market,35-44,Male
2511,Mass Market,35-44,Male
2512,Affluent,25-34,Male
2513,Affluent,18-24,Female
2514,Mass Market,35-44,Female
2515,Mass Market,25-34,Female
2516,Affluent,25-34,Male
2517,Mass Market,25-34,Female
2518,Business,18-24,Female
2519,Mass Market,25-34,Female
2520,Mass Market,35-44,Male
2521,Emerging,25-34,Male
2522,Emerging,25-34,Male
2523,Emerging,45-54,Male
2524,Mass Market,25-34,Male
2525,Mass Market,55+,Male
2526,Mass Market,25-34,Female
2527,Mass Market,25-34,Female
2528,Mass Market,35-44,Female
2529,Emerging,25-34,Female
2530,Affluent,25-34,Female
2531,Mass Market,25-34,Female
2532,Business,35-44,Female
2533,Business,25-34,Male
2534,Mass Market,45-54,Male
2535,Affluent,35-44,Male
2536,Emerging,35-44,Female
2537,Mass Market,18-24,Male
2538,Mass Market,25-34,Female
2539,Mass Market,45-54,Male
2540,Mass Market,55+,Female
2541,Emerging,45-54,Male
2542,Affluent,35-44,Female
2543,Affluent,35-44,Male
2544,Emerging,35-44,Male
2545,Mass Market,45-54,Male
2546,Affluent,25-34,Female
2547,Affluent,25-34,Female
2548,Emerging,18-24,Female
2549,Mass Market,25-34,Male
2550,Mass Market,18-24,Male
2551,Mass Market,18-24,Female
2552,Mass Market,25-34,Female
2553,Mass Market,25-34,Male
2554,Mass Market,18-24,Male
2555,Emerging,18-24,Male
2556,Mass Market,35-44,Female
2557,Mass Market,18-24,Female
2558,Mass Market,35-44,Male
2559,Emerging,35-44,Male
2560,Mass Market,45-54,Male
2561,Affluent,18-24,Female
2562,Mass Market,25-34,Male
2563,Emerging,18-24,Male
2564,Business,35-44,Female
2565,Mass Market,18-24,Male
2566,Affluent,25-34,Male
2567,Emerging,45-54,Male
2568,Mass Market,55+,Female
2569,Affluent,45-54,Male
2570,Emerging,18-24,Male
2571,Mass Market,25-34,Female
2572,Mass Market,35-44,Male
2573,Mass Market,35-44,Male
2574,Emerging,18-24,Female
2575,Emerging,18-24,Male
2576,Mass Market,45-54,Female
2577,Mass Market,35-44,Male
2578,Mass Market,25-34,Female
2579,Emerging,45-54,Male
2580,Affluent,35-44,Male
2581,Mass Market,55+,Male
2582,Mass Market,45-54,Female
2583,Mass Market,35-44,Male
2584,Affluent,18-24,Male
2585,Mass Market,25-34,Male
2586,Mass Market,25-34,Male
2587,Emerging,25-34,Female
2588,Mass Market,45-54,Female
2589,Affluent,45-54,Female
2590,Mass Market,35-44,Male
2591,Mass Market,45-54,Female
2592,Mass Market,25-34,Female
2593,Emerging,35-44,Male
2594,Mass Market,18-24,Female
2595,Affluent,25-34,Female
2596,Mass Market,18-24,Female
2597,Affluent,45-54,Male
2598,Emerging,35-44,Male
2599,Business,55+,Male
2600,Affluent,55+,Male
2601,Emerging,55+,Male
2602,Mass Market,45-54,Female
2603,Emerging,45-54,Male
2604,Mass Market,25-34,Female
2605,Affluent,55+,Male
2606,Emerging,18-24,Male
2607,Emerging,35-44,Male
2608,Emerging,25-34,Male
2609,Emerging,25-34,Female
2610,Mass Market,35-44,Female
2611,Emerging,25-34,Female
2612,Mass Market,18-24,Male
2613,Mass Market,45-54,Male
2614,Mass Market,25-34,Female
2615,Business,45-54,Male
2616,Affluent,55+,Female
2617,Mass Market,25-34,Male
2618,Mass Market,25-34,Male
2619,Emerging,25-34,Male
2620,Emerging,35-44,Female
2621,Mass Market,45-54,Female
2622,Mass Market,25-34,Female
2623,Mass Market,55+,Female
2624,Mass Market,35-44,Female
2625,Mass Market,35-44,Male
2626,Mass Market,25-34,Male
2627,Affluent,25-34,Male
2628,Emerging,18-24,Female
2629,Mass Market,45-54,Male
2630,Emerging,18-24,Female
2631,Affluent,35-44,Male
2632,Mass Market,25-34,Male
2633,Emerging,35-44,Male
2634,Mass Market,25-34,Female
2635,Affluent,45-54,Female
2636,Mass Market,18-24,Male
2637,Mass Market,35-44,Male
2638,Emerging,35-44,Female
2639,Mass Market,25-34,Female
2640,Affluent,35-44,Female
2641,Mass Market,45-54,Male
2642,Emerging,25-34,Male
2643,Emerging,25-34,Female
