AgentID,AgentName,AgentType,AgentStartDate,AgentStatus,LocationID
593,Agent 00493,Standard Agent,2023-01-06,Active,101
594,Agent 00494,Merchant Agent,2024-04-29,Active,44
595,Agent 00495,Standard Agent,2024-07-10,Suspended,9
596,Agent 00496,Standard Agent,2023-08-02,Active,103
597,Agent 00497,Standard Agent,2023-12-26,Active,83
598,Agent 00498,Standard Agent,2023-05-27,Active,96
599,Agent 00499,Standard Agent,2024-07-24,Active,42
600,Agent 00500,Standard Agent,2024-08-01,Active,10
601,Agent 00501,Standard Agent,2023-03-26,Active,25
602,Agent 00502,Standard Agent,2025-02-14,Active,18
603,Agent 00503,Standard Agent,2024-12-07,Active,81
604,Agent 00504,Merchant Agent,2024-04-06,Inactive,63
605,Agent 00505,Standard Agent,2025-04-25,Active,80
606,Agent 00506,Standard Agent,2025-01-30,Suspended,43
607,Agent 00507,Standard Agent,2024-02-09,Active,66
608,Agent 00508,Standard Agent,2023-06-30,Active,24
609,Agent 00509,Banking Agent,2024-02-01,Active,86
610,Agent 00510,Standard Agent,2024-07-04,Active,33
611,Agent 00511,Standard Agent,2025-07-13,Active,66
612,Agent 00512,Merchant Agent,2023-07-18,Active,58
613,Agent 00513,Super Agent,2024-01-25,Inactive,94
614,Agent 00514,Merchant Agent,2024-10-03,Active,93
615,Agent 00515,Standard Agent,2023-07-26,Active,7
616,Agent 00516,Merchant Agent,2023-07-08,Active,58
617,Agent 00517,Standard Agent,2023-05-04,Inactive,32
618,Agent 00518,Standard Agent,2025-05-01,Active,33
619,Agent 00519,Merchant Agent,2024-08-08,Active,99
620,Agent 00520,Standard Agent,2025-02-23,Active,80
621,Agent 00521,Super Agent,2023-11-27,Suspended,97
622,Agent 00522,Standard Agent,2025-02-06,Active,46
623,Agent 00523,Merchant Agent,2024-03-10,Active,63
624,Agent 00524,Super Agent,2023-06-07,Active,47
625,Agent 00525,Banking Agent,2025-02-24,Active,103
626,Agent 00526,Super Agent,2025-08-21,Inactive,94
627,Agent 00527,Merchant Agent,2024-04-24,Active,4
628,Agent 00528,Merchant Agent,2023-06-15,Active,80
629,Agent 00529,Standard Agent,2025-02-22,Active,57
630,Agent 00530,Standard Agent,2024-02-01,Inactive,81
631,Agent 00531,Banking Agent,2025-06-14,Active,36
632,Agent 00532,Standard Agent,2025-03-25,Active,4
633,Agent 00533,Standard Agent,2023-03-22,Active,24
634,Agent 00534,Super Agent,2025-08-25,Active,21
635,Agent 00535,Standard Agent,2025-03-11,Active,102
636,Agent 00536,Standard Agent,2024-09-15,Active,61
637,Agent 00537,Standard Agent,2024-12-13,Active,96
638,Agent 00538,Standard Agent,2024-12-30,Active,67
639,Agent 00539,Merchant Agent,2025-09-06,Active,40
640,Agent 00540,Standard Agent,2024-09-28,Active,35
641,Agent 00541,Standard Agent,2025-09-25,Inactive,55
642,Agent 00542,Standard Agent,2023-07-03,Active,75
643,Agent 00543,Standard Agent,2025-07-23,Active,39
644,Agent 00544,Merchant Agent,2025-09-15,Active,23
645,Agent 00545,Merchant Agent,2023-06-03,Inactive,68
646,Agent 00546,Merchant Agent,2024-02-03,Active,31
647,Agent 00547,Standard Agent,2024-11-23,Active,16
648,Agent 00548,Super Agent,2025-07-14,Active,54
649,Agent 00549,Super Agent,2024-08-25,Active,49
650,Agent 00550,Standard Agent,2025-01-23,Active,56
651,Agent 00551,Merchant Agent,2025-02-16,Suspended,32
652,Agent 00552,Standard Agent,2023-05-10,Active,45
653,Agent 00553,Merchant Agent,2024-05-30,Active,31
654,Agent 00554,Standard Agent,2024-09-29,Active,43
655,Agent 00555,Super Agent,2024-09-23,Inactive,77
656,Agent 00556,Standard Agent,2025-08-12,Active,59
657,Agent 00557,Standard Agent,2024-07-20,Active,38
658,Agent 00558,Merchant Agent,2024-12-18,Active,46
659,Agent 00559,Merchant Agent,2024-05-02,Active,13
660,Agent 00560,Standard Agent,2023-05-02,Active,41
661,Agent 00561,Standard Agent,2024-03-25,Active,9
662,Agent 00562,Standard Agent,2024-02-12,Active,65
663,Agent 00563,Standard Agent,2023-01-16,Active,42
664,Agent 00564,Merchant Agent,2024-05-27,Active,34
665,Agent 00565,Standard Agent,2024-11-17,Active,60
666,Agent 00566,Standard Agent,2024-09-01,Active,2
667,Agent 00567,Merchant Agent,2025-06-16,Active,41
668,Agent 00568,Banking Agent,2024-08-12,Active,34
669,Agent 00569,Standard Agent,2023-01-02,Active,26
670,Agent 00570,Merchant Agent,2025-06-13,Active,42
671,Agent 00571,Merchant Agent,2024-07-16,Active,42
672,Agent 00572,Standard Agent,2024-09-02,Inactive,88
673,Agent 00573,Merchant Agent,2025-07-18,Active,95
674,Agent 00574,Super Agent,2025-03-08,Active,39
675,Agent 00575,Standard Agent,2023-10-13,Active,79
676,Agent 00576,Standard Agent,2024-09-26,Active,46
677,Agent 00577,Standard Agent,2023-03-17,Active,44
678,Agent 00578,Standard Agent,2023-06-23,Active,47
679,Agent 00579,Standard Agent,2023-07-23,Inactive,64
680,Agent 00580,Standard Agent,2023-12-11,Active,77
681,Agent 00581,Standard Agent,2025-09-14,Active,44
682,Agent 00582,Merchant Agent,2023-09-24,Active,43
683,Agent 00583,Standard Agent,2025-03-16,Active,64
684,Agent 00584,Banking Agent,2025-03-08,Active,94
685,Agent 00585,Super Agent,2025-09-25,Active,14
686,Agent 00586,Merchant Agent,2023-06-16,Active,75
687,Agent 00587,Banking Agent,2024-04-15,Active,79
688,Agent 00588,Standard Agent,2024-10-27,Active,84
689,Agent 00589,Standard Agent,2024-02-12,Active,29
690,Agent 00590,Standard Agent,2025-01-11,Active,5
691,Agent 00591,Standard Agent,2024-11-29,Inactive,90
692,Agent 00592,Banking Agent,2024-06-14,Active,88
693,Agent 00593,Standard Agent,2024-12-25,Active,85
694,Agent 00594,Standard Agent,2024-09-03,Active,59
695,Agent 00595,Standard Agent,2024-03-28,Active,40
696,Agent 00596,Standard Agent,2024-06-23,Active,71
697,Agent 00597,Merchant Agent,2023-07-18,Active,28
698,Agent 00598,Standard Agent,2024-06-16,Active,36
699,Agent 00599,Standard Agent,2024-12-22,Active,57
700,Agent 00600,Standard Agent,2023-01-15,Active,39
701,Agent 00601,Standard Agent,2025-01-30,Active,52
702,Agent 00602,Banking Agent,2023-01-16,Active,54
703,Agent 00603,Standard Agent,2023-03-31,Suspended,21
704,Agent 00604,Standard Agent,2025-04-23,Inactive,26
705,Agent 00605,Standard Agent,2024-02-11,Inactive,13
706,Agent 00606,Banking Agent,2023-03-04,Active,41
707,Agent 00607,Standard Agent,2025-02-04,Active,100
708,Agent 00608,Merchant Agent,2024-12-27,Inactive,73
709,Agent 00609,Super Agent,2025-02-24,Active,78
710,Agent 00610,Merchant Agent,2024-06-06,Active,21
711,Agent 00611,Super Agent,2025-05-13,Active,20
712,Agent 00612,Standard Agent,2023-12-06,Suspended,94
713,Agent 00613,Standard Agent,2025-07-02,Active,82
714,Agent 00614,Standard Agent,2024-09-22,Active,34
715,Agent 00615,Standard Agent,2024-12-31,Active,75
716,Agent 00616,Banking Agent,2025-03-19,Active,40
717,Agent 00617,Super Agent,2023-11-11,Active,64
718,Agent 00618,Merchant Agent,2025-07-02,Active,101
719,Agent 00619,Standard Agent,2024-10-04,Inactive,17
720,Agent 00620,Standard Agent,2023-04-12,Inactive,10
721,Agent 00621,Standard Agent,2025-02-24,Active,11
722,Agent 00622,Standard Agent,2023-02-20,Active,52
723,Agent 00623,Super Agent,2025-03-23,Active,4
724,Agent 00624,Standard Agent,2023-06-15,Active,74
725,Agent 00625,Standard Agent,2023-12-08,Active,92
726,Agent 00626,Super Agent,2023-01-30,Active,20
727,Agent 00627,Standard Agent,2024-05-02,Active,44
728,Agent 00628,Standard Agent,2025-09-01,Active,103
729,Agent 00629,Standard Agent,2024-09-10,Active,61
730,Agent 00630,Standard Agent,2025-08-20,Active,61
731,Agent 00631,Standard Agent,2025-04-28,Active,22
732,Agent 00632,Standard Agent,2023-09-18,Active,56
733,Agent 00633,Standard Agent,2025-04-07,Active,95
734,Agent 00634,Standard Agent,2024-06-14,Active,96
735,Agent 00635,Standard Agent,2024-06-04,Active,6
736,Agent 00636,Standard Agent,2024-01-08,Active,77
737,Agent 00637,Standard Agent,2025-03-19,Active,19
738,Agent 00638,Banking Agent,2024-02-26,Active,103
739,Agent 00639,Standard Agent,2023-02-07,Active,41
740,Agent 00640,Banking Agent,2023-03-08,Active,38
741,Agent 00641,Merchant Agent,2024-05-18,Active,34
742,Agent 00642,Standard Agent,2023-08-16,Active,45
743,Agent 00643,Standard Agent,2023-11-08,Active,68
744,Agent 00644,Standard Agent,2025-05-15,Active,79
745,Agent 00645,Standard Agent,2023-07-28,Active,18
746,Agent 00646,Standard Agent,2024-04-19,Active,19
747,Agent 00647,Banking Agent,2023-06-04,Active,8
748,Agent 00648,Standard Agent,2024-09-22,Active,99
749,Agent 00649,Merchant Agent,2023-06-11,Active,89
750,Agent 00650,Standard Agent,2023-10-23,Active,8
751,Agent 00651,Standard Agent,2023-10-11,Active,46
752,Agent 00652,Standard Agent,2023-11-11,Active,9
753,Agent 00653,Standard Agent,2024-09-18,Active,67
754,Agent 00654,Standard Agent,2023-02-11,Active,96
755,Agent 00655,Merchant Agent,2025-06-04,Active,10
756,Agent 00656,Merchant Agent,2024-02-17,Active,2
757,Agent 00657,Super Agent,2023-08-02,Active,29
758,Agent 00658,Standard Agent,2025-07-07,Active,67
759,Agent 00659,Standard Agent,2023-11-17,Active,12
760,Agent 00660,Standard Agent,2023-03-09,Active,63
761,Agent 00661,Standard Agent,2023-09-16,Active,25
762,Agent 00662,Merchant Agent,2024-05-05,Active,78
763,Agent 00663,Banking Agent,2023-07-09,Active,24
764,Agent 00664,Standard Agent,2025-01-29,Active,84
765,Agent 00665,Standard Agent,2023-03-30,Active,43
766,Agent 00666,Standard Agent,2025-04-11,Active,71
767,Agent 00667,Standard Agent,2024-09-06,Active,46
768,Agent 00668,Standard Agent,2023-04-30,Active,84
769,Agent 00669,Standard Agent,2023-10-29,Active,89
770,Agent 00670,Standard Agent,2024-01-03,Active,66
771,Agent 00671,Merchant Agent,2024-06-10,Inactive,13
772,Agent 00672,Standard Agent,2024-07-07,Active,88
773,Agent 00673,Banking Agent,2024-03-13,Active,16
774,Agent 00674,Merchant Agent,2024-04-13,Active,61
775,Agent 00675,Standard Agent,2024-09-08,Active,68
776,Agent 00676,Standard Agent,2023-04-09,Active,83
777,Agent 00677,Standard Agent,2023-02-24,Active,63
778,Agent 00678,Super Agent,2025-01-17,Inactive,53
779,Agent 00679,Super Agent,2024-05-12,Active,55
780,Agent 00680,Standard Agent,2024-04-29,Suspended,8
781,Agent 00681,Super Agent,2025-03-15,Active,73
782,Agent 00682,Standard Agent,2024-05-10,Active,49
783,Agent 00683,Standard Agent,2025-03-02,Active,59
784,Agent 00684,Standard Agent,2025-05-22,Active,27
785,Agent 00685,Standard Agent,2024-09-04,Active,91
786,Agent 00686,Standard Agent,2023-08-13,Active,58
787,Agent 00687,Super Agent,2023-03-20,Active,45
788,Agent 00688,Standard Agent,2025-01-17,Active,5
789,Agent 00689,Standard Agent,2023-03-25,Active,17
790,Agent 00690,Standard Agent,2024-07-07,Active,18
791,Agent 00691,Standard Agent,2024-01-22,Active,23
792,Agent 00692,Standard Agent,2025-03-17,Active,16
793,Agent 00693,Standard Agent,2023-04-18,Active,44
794,Agent 00694,Standard Agent,2024-10-23,Active,56
795,Agent 00695,Standard Agent,2024-08-13,Active,25
796,Agent 00696,Super Agent,2024-10-06,Active,10
797,Agent 00697,Super Agent,2023-03-24,Active,64
798,Agent 00698,Standard Agent,2025-06-26,Active,57
799,Agent 00699,Standard Agent,2023-12-27,Active,62
800,Agent 00700,Super Agent,2025-07-18,Active,90
801,Agent 00701,Standard Agent,2024-12-28,Active,23
802,Agent 00702,Standard Agent,2024-09-07,Active,94
803,Agent 00703,Standard Agent,2025-06-09,Active,67
804,Agent 00704,Banking Agent,2025-08-02,Active,52
805,Agent 00705,Standard Agent,2023-03-18,Active,77
806,Agent 00706,Standard Agent,2024-08-27,Inactive,29
807,Agent 00707,Standard Agent,2024-11-27,Inactive,43
808,Agent 00708,Standard Agent,2025-08-07,Active,60
809,Agent 00709,Merchant Agent,2024-02-04,Active,52
810,Agent 00710,Standard Agent,2023-05-09,Active,99
811,Agent 00711,Standard Agent,2023-06-28,Inactive,94
812,Agent 00712,Standard Agent,2025-04-17,Active,62
813,Agent 00713,Super Agent,2023-06-25,Active,1
814,Agent 00714,Standard Agent,2025-06-26,Active,17
815,Agent 00715,Standard Agent,2024-01-13,Active,86
816,Agent 00716,Super Agent,2024-09-18,Active,29
817,Agent 00717,Standard Agent,2024-01-28,Active,63
818,Agent 00718,Merchant Agent,2023-07-18,Active,4
819,Agent 00719,Super Agent,2023-09-17,Active,80
820,Agent 00720,Super Agent,2024-05-19,Active,6
821,Agent 00721,Standard Agent,2024-10-30,Inactive,4
822,Agent 00722,Merchant Agent,2024-09-07,Active,66
823,Agent 00723,Super Agent,2024-01-15,Active,89
824,Agent 00724,Standard Agent,2025-08-25,Active,18
825,Agent 00725,Standard Agent,2025-06-16,Active,51
826,Agent 00726,Standard Agent,2024-07-11,Active,69
827,Agent 00727,Banking Agent,2024-06-19,Active,95
828,Agent 00728,Standard Agent,2025-02-02,Active,4
829,Agent 00729,Standard Agent,2025-05-23,Active,71
830,Agent 00730,Standard Agent,2023-12-01,Active,5
831,Agent 00731,Standard Agent,2023-11-21,Active,67
832,Agent 00732,Merchant Agent,2024-10-23,Active,27
833,Agent 00733,Super Agent,2024-04-11,Active,59
834,Agent 00734,Standard Agent,2024-08-24,Active,98
835,Agent 00735,Standard Agent,2025-07-26,Active,35
836,Agent 00736,Standard Agent,2025-09-29,Active,89
837,Agent 00737,Standard Agent,2024-07-10,Active,60
838,Agent 00738,Super Agent,2023-11-30,Active,18
839,Agent 00739,Standard Agent,2024-08-10,Active,7
840,Agent 00740,Standard Agent,2025-01-27,Active,87
841,Agent 00741,Standard Agent,2024-10-22,Inactive,73
842,Agent 00742,Standard Agent,2025-02-13,Active,28
843,Agent 00743,Standard Agent,2024-02-08,Active,73
844,Agent 00744,Standard Agent,2024-09-19,Active,38
845,Agent 00745,Standard Agent,2024-03-12,Active,48
846,Agent 00746,Standard Agent,2024-05-04,Active,12
847,Agent 00747,Merchant Agent,2024-03-22,Active,41
848,Agent 00748,Super Agent,2025-01-05,Active,32
849,Agent 00749,Standard Agent,2023-11-23,Active,69
850,Agent 00750,Standard Agent,2025-06-22,Active,66
851,Agent 00751,Standard Agent,2023-06-10,Active,2
852,Agent 00752,Standard Agent,2023-05-20,Active,29
853,Agent 00753,Standard Agent,2025-03-27,Active,91
854,Agent 00754,Merchant Agent,2023-09-06,Active,41
855,Agent 00755,Standard Agent,2025-04-01,Active,58
856,Agent 00756,Super Agent,2024-07-08,Active,49
857,Agent 00757,Standard Agent,2024-06-10,Active,76
858,Agent 00758,Merchant Agent,2024-01-07,Active,42
859,Agent 00759,Standard Agent,2023-09-13,Active,95
860,Agent 00760,Standard Agent,2025-08-22,Active,48
861,Agent 00761,Super Agent,2024-09-29,Active,19
862,Agent 00762,Standard Agent,2023-01-29,Active,6
863,Agent 00763,Standard Agent,2024-08-06,Active,66
864,Agent 00764,Standard Agent,2024-08-15,Active,2
865,Agent 00765,Merchant Agent,2024-10-20,Active,15
866,Agent 00766,Standard Agent,2025-04-19,Active,6
867,Agent 00767,Standard Agent,2025-04-13,Active,55
868,Agent 00768,Standard Agent,2023-12-29,Active,27
869,Agent 00769,Merchant Agent,2023-04-19,Active,103
870,Agent 00770,Standard Agent,2023-04-24,Active,73
871,Agent 00771,Banking Agent,2023-09-06,Active,15
872,Agent 00772,Standard Agent,2025-01-19,Active,98
873,Agent 00773,Standard Agent,2024-01-23,Active,73
874,Agent 00774,Standard Agent,2024-09-08,Active,41
875,Agent 00775,Standard Agent,2025-04-28,Active,98
876,Agent 00776,Super Agent,2023-07-08,Active,6
877,Agent 00777,Standard Agent,2025-04-13,Active,43
878,Agent 00778,Standard Agent,2024-07-05,Inactive,88
879,Agent 00779,Merchant Agent,2025-07-16,Inactive,77
880,Agent 00780,Standard Agent,2025-02-11,Active,15
881,Agent 00781,Banking Agent,2024-10-01,Active,20
882,Agent 00782,Standard Agent,2025-05-03,Active,12
883,Agent 00783,Standard Agent,2023-08-05,Active,50
884,Agent 00784,Banking Agent,2025-02-09,Active,35
885,Agent 00785,Merchant Agent,2024-09-04,Active,24
886,Agent 00786,Super Agent,2023-02-05,Inactive,52
887,Agent 00787,Standard Agent,2024-04-05,Active,36
888,Agent 00788,Super Agent,2025-08-20,Active,87
889,Agent 00789,Standard Agent,2025-05-27,Active,83
890,Agent 00790,Standard Agent,2023-01-06,Active,2
891,Agent 00791,Standard Agent,2024-04-09,Active,49
892,Agent 00792,Merchant Agent,2024-08-09,Active,61
893,Agent 00793,Standard Agent,2023-03-02,Active,58
894,Agent 00794,Standard Agent,2024-03-25,Active,66
895,Agent 00795,Merchant Agent,2025-02-28,Active,77
896,Agent 00796,Banking Agent,2024-11-13,Active,74
897,Agent 00797,Standard Agent,2025-09-15,Inactive,68
898,Agent 00798,Merchant Agent,2024-01-27,Active,38
899,Agent 00799,Merchant Agent,2025-04-27,Active,7
900,Agent 00800,Standard Agent,2024-06-23,Active,74
901,Agent 00801,Standard Agent,2024-11-12,Active,59
902,Agent 00802,Standard Agent,2025-05-21,Active,91
903,Agent 00803,Standard Agent,2024-04-25,Active,99
904,Agent 00804,Standard Agent,2023-10-23,Active,52
905,Agent 00805,Standard Agent,2023-07-04,Active,74
906,Agent 00806,Banking Agent,2023-11-04,Active,47
907,Agent 00807,Standard Agent,2023-04-23,Active,36
908,Agent 00808,Standard Agent,2024-03-17,Active,78
909,Agent 00809,Super Agent,2023-06-08,Active,10
910,Agent 00810,Standard Agent,2023-11-22,Inactive,76
911,Agent 00811,Standard Agent,2024-03-17,Active,55
912,Agent 00812,Merchant Agent,2024-03-11,Active,2
913,Agent 00813,Banking Agent,2024-12-28,Active,67
914,Agent 00814,Standard Agent,2024-08-03,Active,69
915,Agent 00815,Super Agent,2025-06-10,Active,59
916,Agent 00816,Merchant Agent,2023-04-15,Inactive,71
917,Agent 00817,Super Agent,2025-09-25,Active,32
918,Agent 00818,Merchant Agent,2024-08-19,Active,77
919,Agent 00819,Standard Agent,2025-08-30,Inactive,26
920,Agent 00820,Standard Agent,2024-02-22,Inactive,49
921,Agent 00821,Banking Agent,2023-09-20,Active,73
922,Agent 00822,Standard Agent,2024-04-24,Inactive,3
923,Agent 00823,Banking Agent,2023-07-15,Active,70
924,Agent 00824,Standard Agent,2023-12-29,Active,40
925,Agent 00825,Standard Agent,2025-02-22,Active,75
926,Agent 00826,Standard Agent,2023-11-25,Active,40
927,Agent 00827,Standard Agent,2024-02-21,Active,93
928,Agent 00828,Merchant Agent,2024-01-16,Inactive,32
929,Agent 00829,Super Agent,2024-09-19,Inactive,19
930,Agent 00830,Standard Agent,2024-09-07,Active,61
931,Agent 00831,Merchant Agent,2025-04-29,Active,31
932,Agent 00832,Standard Agent,2023-10-24,Active,2
933,Agent 00833,Super Agent,2025-05-31,Active,37
934,Agent 00834,Standard Agent,2024-03-14,Active,63
935,Agent 00835,Standard Agent,2024-05-20,Active,92
936,Agent 00836,Standard Agent,2024-12-02,Active,99
937,Agent 00837,Standard Agent,2024-06-17,Inactive,29
938,Agent 00838,Standard Agent,2025-07-17,Active,11
939,Agent 00839,Banking Agent,2024-04-11,Active,32
940,Agent 00840,Super Agent,2023-03-24,Active,8
941,Agent 00841,Standard Agent,2025-07-21,Suspended,69
942,Agent 00842,Standard Agent,2023-09-11,Active,31
943,Agent 00843,Standard Agent,2023-12-05,Active,98
944,Agent 00844,Standard Agent,2025-08-08,Active,44
945,Agent 00845,Banking Agent,2025-02-23,Active,30
946,Agent 00846,Super Agent,2024-11-23,Active,12
947,Agent 00847,Standard Agent,2025-09-11,Active,65
948,Agent 00848,Standard Agent,2024-01-02,Active,11
949,Agent 00849,Merchant Agent,2023-09-26,Active,91
950,Agent 00850,Standard Agent,2023-10-25,Active,47
951,Agent 00851,Super Agent,2023-11-04,Active,66
952,Agent 00852,Standard Agent,2023-11-20,Active,7
953,Agent 00853,Merchant Agent,2023-04-04,Active,16
954,Agent 00854,Standard Agent,2024-05-13,Inactive,67
955,Agent 00855,Standard Agent,2024-08-29,Active,92
956,Agent 00856,Standard Agent,2023-01-22,Inactive,21
957,Agent 00857,Standard Agent,2024-05-18,Active,47
958,Agent 00858,Standard Agent,2025-05-02,Active,25
959,Agent 00859,Merchant Agent,2023-06-12,Active,57
960,Agent 00860,Standard Agent,2023-08-11,Active,99
961,Agent 00861,Standard Agent,2024-08-07,Active,24
962,Agent 00862,Standard Agent,2024-11-17,Inactive,45
963,Agent 00863,Merchant Agent,2025-06-14,Inactive,75
964,Agent 00864,Standard Agent,2025-04-22,Active,57
965,Agent 00865,Standard Agent,2024-12-08,Active,100
966,Agent 00866,Standard Agent,2023-04-21,Active,79
967,Agent 00867,Merchant Agent,2024-03-01,Active,10
